,id,budget_adj,revenue_adj,vote_average,runtime,type,production_company
11786,11022,7879699.05853,15315403.7449,6.2,105,original,Lions Gate Films
11787,18221,0.0,0.0,6.1,47,original,National Aeronautics and Space Administration (NASA)
11788,11535,0.0,0.0,3.4,98,original,Toho-Towa
11789,16028,20608443.6915,0.0,4.4,89,original,Focus Features
11790,8460,4606593.29576,0.0,6.0,99,original,Newmarket Capital Group
11791,9583,32731057.6278,0.0,5.3,116,original,Gaylord Productions
11793,14874,0.0,0.0,5.8,96,original,Millennium Films
11794,2750,0.0,0.0,6.6,117,original,The Film Consortium
11797,2165,13334875.3298,0.0,5.6,96,original,Cinerenta Medienbeteiligungs KG
11798,12779,12122613.9362,725714.221984,4.7,89,original,SKA Films
11799,9555,0.0,0.0,6.7,94,original,Australian Film Finance Corporation (AFFC)
11800,9557,24245227.8724,10408932.1359,4.5,94,original,Artisan Entertainment
11801,10994,0.0,0.0,7.4,109,original,Pandora Filmproduktion
11802,10894,606130.69681,182175.005449,5.9,93,original,2 Loop Films
11803,17130,14547136.7234,74118910.2352,5.1,93,original,MTV Films
11804,11692,121226139.362,8611872.20922,4.6,95,original,Castle Rock Entertainment
11805,15992,30306534.8405,12994662.6555,4.9,99,original,Spyglass Entertainment
11806,10575,13334875.3298,0.0,6.9,96,original,Mirage Enterprises
11807,19792,12122613.9362,0.0,5.0,168,original,Traveler's Rest Films
11808,27259,0.0,15883406.3963,4.7,94,original,StudioCanal
11809,9613,0.0,0.0,6.0,98,original,Capitol Films
11810,12576,0.0,0.0,5.3,94,original,Bavaria Film
11811,9533,94556388.7024,253600595.754,6.5,124,original,Metro-Goldwyn-Mayer (MGM)
11812,13819,0.0,0.0,5.4,103,original,Good Machine
11814,4107,0.0,937354.452866,6.3,107,original,Bórd Scannán na hÉireann
11816,10052,72735683.6172,63428425.5416,6.2,104,original,Spyglass Entertainment
11817,13830,242452.278724,0.0,7.2,95,original,Jean Silvera Films
11820,21972,36367841.8086,0.0,5.6,99,original,Like Mike Productions
11821,1956,4242914.87767,0.0,5.9,103,original,Tango Films
11823,16857,0.0,0.0,6.1,104,original,Trilogy Entertainment Group
11824,7342,0.0,0.0,5.5,132,original,Trilogy Entertainment Group
11825,10167,15759398.1171,0.0,4.5,98,original,Screen Gems
11827,3472,0.0,0.0,6.7,97,original,BBC Films
11829,9045,0.0,0.0,7.1,132,original,TF1 Films Production
11831,11857,0.0,0.0,6.0,82,original,MTV Films
11832,14923,0.0,0.0,4.8,86,original,Dakota Pictures
11834,13437,0.0,0.0,5.0,97,original,Franchise Pictures
11835,9544,48490455.7448,22914183.0461,3.3,101,original,Franchise Pictures
11836,21518,0.0,0.0,4.4,93,original,International Keystone Entertainment
11837,14317,42429148.7767,0.0,5.9,85,original,Nickelodeon Movies
11838,14112,8485829.75534,2499763.0029,5.9,104,rearrange,Propaganda Films
11840,9707,1212261.39362,0.0,6.4,92,original,Silver Sphere Corporation
11841,35696,18911277.7405,0.0,4.4,91,original,Morgan Creek Productions
11843,15186,2424522.78724,3038467.72099,4.7,96,original,Populist Pictures
11844,16261,4849045.57448,0.0,5.3,96,original,Zide-Perry Productions
11845,9275,66674376.6491,0.0,5.9,109,original,Mad Chance
11848,11891,0.0,0.0,5.9,81,original,O Entertainment
11855,12590,0.0,734099.434044,6.0,105,original,Protozoa Pictures
11858,21189,0.0,0.0,7.0,93,original,Low Key Productions
11860,13560,13334875.3298,0.0,6.2,106,original,Alliance Atlantis Communications
11862,13441,0.0,1528371.88688,7.1,106,original,Roger Dodger LLC
11863,54580,4849045.57448,177477.492549,6.5,113,original,Eurimages
11865,10605,0.0,0.0,5.2,93,original,Storm King Productions
11866,12770,0.0,0.0,4.1,85,original,Imagine Entertainment
11867,18419,0.0,0.0,5.3,97,original,TF1 Films Production
11868,10918,0.0,0.0,6.5,94,original,Great British Films
11869,51452,0.0,0.0,8.3,235,original,RDF Media
11870,13908,0.0,0.0,4.1,80,original,Revolution Studios
11871,1376,0.0,0.0,5.8,106,original,TTornasol Films S.A.
11873,29047,48490.4557448,1738911.38442,7.4,93,original,Woodland Pictures LLC
11874,680,11768892.4928,314713075.137,8.1,154,original,A Band Apart
11877,8587,66200020.2719,1159591590.01,7.7,89,original,Walt Disney Feature Animation
11879,8467,25008896.5472,363769661.59,6.5,107,original,Motion Picture Corporation of America (MPCA)
11883,36955,169177829.584,557378295.308,6.6,141,original,Lightstorm Entertainment
11884,854,33835565.9168,517218414.904,6.5,101,original,Dark Horse Entertainment
11885,9359,0.0,0.0,6.3,127,original,Warner Bros.
11886,2164,80911135.8879,289172371.76,6.7,121,original,Canal+
11887,9331,91208916.8191,317594916.486,6.1,141,original,Mace Neufeld Productions
11888,241,50017793.0943,73971558.4117,6.8,119,original,Alcor Films
11889,2292,39720.0121632,4635663.7751,7.2,92,original,View Askew Productions
11890,306,73555578.0799,175369721.964,5.6,104,original,Eddie Murphy Productions
11891,11395,32364454.3552,279266046.26,6.3,97,original,Hollywood Pictures
11892,4476,44133346.8479,236317718.024,7.1,133,original,TriStar Pictures
11893,178,0.0,44362843.1938,5.6,121,original,Metro-Goldwyn-Mayer (MGM)
11894,712,8826669.36959,374693338.704,6.5,117,original,PolyGram Filmed Entertainment
11895,13519,41191123.7247,0.0,6.7,366,original,Greengrass Productions
11897,10731,66200020.2719,173025096.722,6.2,119,original,Alcor Films
11898,9495,22066673.424,138284486.79,7.2,102,original,Crowvision Inc.
11899,11011,58844462.4639,0.0,5.3,95,original,Silver Pictures
11900,888,67671131.8335,502577619.892,5.0,91,original,Amblin Entertainment
11906,8984,80911135.8879,314840071.784,5.8,123,original,Baltimore Pictures
11907,6280,88266693.6959,54431127.7791,4.7,109,original,Northern Lights Entertainment
11910,1024,7355557.80799,4485617.75137,6.6,99,original,Miramax Films
11911,22586,51488904.6559,14375199.0598,6.6,90,original,Rich Animation Studios
11912,15139,39720012.1632,20111107.1718,6.5,80,original,Turner Pictures
11914,13595,0.0,0.0,5.7,92,original,Island World
11916,2124,58844462.4639,29019220.2197,5.6,121,original,Cinergi Pictures Entertainment
11918,8831,39720012.1632,149533460.506,5.3,99,original,Renaissance Pictures
11919,12160,92680028.3807,36854286.8412,6.3,191,original,Warner Bros.
11921,10531,0.0,0.0,6.8,103,original,Channel Four Films
11923,11450,0.0,0.0,6.5,133,original,Hollywood Pictures
11924,9057,73555578.0799,24242300.3124,4.8,102,original,PolyGram Filmed Entertainment
11925,9905,0.0,0.0,6.9,89,original,Figment Films
11926,236,4413334.68479,22242675.7401,6.5,106,original,Film Victoria
11927,11667,51488904.6559,146263091.238,4.1,102,original,Capcom
11928,2636,66200020.2719,250622364.044,5.5,110,original,Warner Bros.
11929,18674,0.0,0.0,6.7,92,original,Eastern Productions
11931,8011,38248900.6016,54136905.4668,4.3,99,original,Initial Groupe
11933,24405,0.0,2348904.70595,4.6,102,original,Morgan Creek Productions
11934,22059,2206667.3424,0.0,6.4,90,original,Constantin Film Produktion
11936,3036,66200020.2719,164773757.017,5.8,123,original,TriStar Pictures
11937,11858,58844462.4639,35795563.157,5.7,128,original,Touchstone Pictures
11938,26352,14711115.616,43239525.9431,7.3,100,original,Hollywood Pictures
11939,27793,25008896.5472,0.0,5.0,95,original,Dieter Geissler Filmproduktion
11941,10694,38248900.6016,11782616.4925,5.8,89,original,Capitol Films
11942,11934,44133346.8479,0.0,7.0,111,original,Silver Pictures
11943,2788,16917782.9584,29539699.4902,6.5,99,original,Jersey Films
11944,527,0.0,3238101.90713,7.3,99,original,New Zealand Film Commission
11947,6472,29422231.232,0.0,5.6,96,original,Channel Films
11949,24795,0.0,73903982.9022,5.9,102,original,Caravan Pictures
11950,2087,0.0,0.0,5.3,115,original,Largo Entertainment
11951,23333,0.0,0.0,5.9,125,original,Miramax Films
11953,30157,0.0,0.0,5.3,105,original,Zenith Entertainment
11954,11318,0.0,0.0,6.5,107,original,Samuel Goldwyn Company
11957,20156,0.0,0.0,6.2,103,original,Alliance Entertainment
11958,20726,0.0,0.0,6.2,107,original,Warner Bros.
11962,48787,0.0,0.0,5.8,95,original,Avrora Media
11963,10447,29422231.232,0.0,6.2,118,original,Pacific Western
11964,8986,0.0,26682522.7974,5.5,108,original,The Kennedy/Marshall Company
11965,1945,0.0,156943796.624,6.0,112,original,Egg Pictures
11967,12778,0.0,19339198.7532,5.3,113,original,Universal Pictures
11968,14275,1029778.09312,11519702.3765,7.3,171,original,Kartemquin Films
11972,12280,8826669.36959,0.0,5.9,112,original,Universal Pictures
11974,10467,0.0,0.0,5.3,118,original,Beacon Pictures
11975,19176,0.0,0.0,5.2,102,original,Universal Pictures
11977,19155,0.0,1123704.15299,7.3,113,original,British Screen Productions
11978,10872,16182227.1776,16828329.0777,6.8,97,original,Don Simpson/Jerry Bruckheimer Films
11979,11067,0.0,45054530.4278,5.2,105,original,Morgan Creek Productions
11981,10486,0.0,0.0,5.1,90,original,Film Par Film
11982,31586,58844462.4639,0.0,5.2,87,original,New Line Cinema
11983,20306,0.0,0.0,6.6,101,original,Trimark Pictures
11984,46094,25126585.4721,30910260.5765,4.6,107,original,PolyGram Filmed Entertainment
11985,15097,0.0,0.0,7.8,93,original,Téléma Productions
11987,11593,0.0,0.0,7.2,110,original,Capella International
11988,23719,0.0,8499959.02954,5.2,111,original,Permut Presentations
11992,11310,0.0,0.0,5.0,116,original,Castle Rock Entertainment
11993,34746,0.0,0.0,4.3,95,original,Death Wish 5 Productions
11995,13701,0.0,0.0,6.7,121,original,Majestic Films International
11996,1909,36777789.04,32658676.6675,6.2,97,original,American Zoetrope
11998,10879,66200020.2719,0.0,5.4,123,original,Touchstone Pictures
12000,10897,0.0,99017991.8415,6.3,82,original,Amblin Entertainment
12002,17600,294222.31232,0.0,4.5,106,original,Swelter Films
12003,29444,0.0,0.0,5.8,96,original,PolyGram Filmed Entertainment
12006,11317,0.0,0.0,5.3,99,original,Imagine Films Entertainment
12012,11592,19124450.3008,11505104.5365,5.8,95,original,Polar Entertainment
12013,16297,0.0,0.0,6.3,103,original,Warner Bros.
12014,18885,0.0,0.0,4.5,93,original,Sheen Productions
12015,10635,0.0,0.0,5.9,93,original,Motion Picture Corporation of America (MPCA)
12016,25284,3677778.904,0.0,6.5,110,original,Incorporated Television Company (ITC)
12026,10448,29422231.232,448792.004097,6.2,107,original,Majestic Films International
12028,18837,0.0,0.0,7.1,115,original,Studio Nue
12029,38940,0.0,0.0,5.3,103,original,MDP Worldwide
12030,14237,0.0,6402415.80056,6.4,96,original,Coral Productions
12034,75826,0.0,0.0,5.3,90,original,Pacific Renaissance Pictures Ltd.
12036,30114,0.0,0.0,4.5,107,original,Wagons East N.V.
12037,70811,0.0,0.0,5.5,90,original,Universal Television
12039,52520,66482099.6947,125746142.851,6.0,88,original,Saturn Films
12040,49026,237436070.338,1026712780.23,7.5,165,original,Warner Bros.
12041,68718,94974428.1352,403991051.509,7.7,165,original,The Weinstein Company
12043,49040,123466756.576,262673566.242,5.9,120,original,Dentsu
12044,49051,237436070.338,965893322.823,6.9,169,original,New Line Cinema
12045,70981,123466756.576,382908536.776,6.2,124,original,Dune Entertainment
12047,1930,204195020.491,714412708.528,6.4,136,original,Laura Ziskin Productions
12048,62177,175702692.05,511896218.593,6.6,93,original,Pixar Animation Studios
12049,58595,161456527.83,376668581.984,5.7,127,original,Roth Films
12050,64688,39889259.8168,191454512.473,6.7,109,original,Original Film
12051,87827,113969313.762,578409999.858,7.1,127,original,Ingenious Media
12052,57800,90225706.7285,833158215.051,6.2,88,original,Twentieth Century Fox Animation
12053,72105,47487214.0676,521759415.527,6.4,106,original,Media Rights Capital
12054,75780,56984656.8811,207367731.488,6.2,130,rearrange,Mutual Film Company
12055,80278,39889259.8168,171214317.395,6.8,113,original,Telecinco Cinema
12058,41154,213692463.304,592665861.917,6.1,106,original,Media Magik Entertainment
12059,70160,71230821.1014,656473401.937,6.7,142,original,Color Force
12061,83542,96873916.6979,123925357.697,6.5,172,original,X-Filme Creative Pool
12062,76163,94974428.1352,296864820.997,6.0,103,original,Millennium Films
12063,82675,42738492.6609,357238054.354,6.0,91,original,M6 Films
12064,62213,142461642.203,233188005.679,5.6,113,original,Infinitum Nihil
12065,84892,12346675.6576,31721458.9972,7.6,102,original,Mr. Mudd Production
12066,68734,42263620.5202,220648511.988,7.0,120,original,Warner Bros.
12068,77930,6648209.96947,158817730.776,6.1,110,original,Extension 765
12069,22970,28492328.4406,63144774.2695,6.5,95,original,Mutant Enemy Productions
12071,72570,28492328.4406,186258691.347,6.9,104,original,Screen Gems
12072,72545,75029798.2268,337817164.728,5.8,94,original,Contrafilm
12073,82390,11871803.5169,1285828.39071,5.4,107,original,Nu Image Films
12074,72387,28492328.4406,38318559.4279,6.2,94,original,IM Global
12075,72331,65532355.4133,106623173.76,5.5,94,original,Tim Burton Productions
12076,123025,3324104.98473,0.0,7.6,76,original,Warner Bros. Animation
12077,73723,66482099.6947,331309095.226,6.3,86,original,Illumination Entertainment
12078,83666,15195908.5016,64832551.5355,7.6,94,original,Indian Paintbrush
12079,114478,0.0,0.0,5.6,89,original,Stage 6 Films
12080,49049,47487214.0676,38975360.7841,6.5,95,original,Reliance BIG Entertainment
12081,44833,198496554.803,287796721.483,5.5,131,original,Hasbro
12082,80271,10447187.0949,0.0,5.8,97,original,Mandate Pictures
12083,75258,0.0,0.0,6.5,92,original,Walt Disney Animation Studios
12084,59962,61733378.2879,0.0,5.9,103,original,Robert Simonds Productions
12085,82695,57934401.1625,419606302.503,7.0,157,original,Relativity Media
12086,62764,80728263.9149,173820794.651,5.4,106,original,Misher Films
12088,59967,28492328.4406,44677870.4834,6.5,118,original,FilmDistrict
12089,50620,113969313.762,787338009.241,6.1,115,original,Sunswept Entertainment
12090,97630,37989771.2541,126145715.466,6.5,157,original,Annapurna Pictures
12091,70435,21844118.4711,31695441.7023,5.5,93,original,Relativity Media
12092,57165,142461642.203,285873028.687,5.5,99,original,Thunder Road Pictures
12094,76726,14246164.2203,137712920.796,6.5,84,original,Dune Entertainment
12095,75674,11396931.3762,77188344.7382,6.3,110,original,Bandito Brothers
12096,76492,80728263.9149,340365179.525,6.7,91,original,Sony Pictures Animation
12097,82507,2849232.84406,73806944.5302,6.7,110,original,Blumhouse Productions
12098,87826,0.0,69426470.3229,6.1,105,original,Happy Madison Productions
12099,77016,6648209.96947,45707757.9862,7.1,109,original,Exclusive Media Group
12100,96724,0.0,65465066.031,6.4,130,rearrange,Focus Features
12101,72976,61733378.2879,261458379.831,6.6,149,original,Amblin Entertainment
12102,76494,37989771.2541,75694619.2238,5.7,110,rearrange,Lionsgate
12104,10679,7123082.11014,7726199.17087,5.5,93,original,27 Films Production
12105,77877,23743607.0338,94363873.627,6.8,101,rearrange,DiNovi Pictures
12106,57214,11396931.3762,94974428.1352,6.5,88,original,Green Hat Films
12107,77866,23743607.0338,59928864.1533,6.1,109,original,StudioCanal
12108,111969,0.0,76996.7186335,7.2,97,original,MICA Entertainment
12111,82633,24693351.3152,50979024.8975,6.7,115,rearrange,Benaroya Pictures
12112,79548,0.0,17190550.9941,6.0,94,original,Summit Entertainment
12114,80585,71230821.1014,56432487.9026,5.9,123,original,Corner Store Entertainment
12115,127493,33241049.8473,2000690.46409,5.1,96,original,Nu Image Films
12116,97434,0.0,0.0,4.9,89,original,FilmNation Entertainment
12117,82684,0.0,0.0,7.0,117,original,Walden Media
12118,80035,64582611.132,64837011.5346,5.3,98,original,Ingenious Media
12119,72197,56984656.8811,112391181.624,6.4,88,original,Aardman Animations
12120,68722,30391817.0033,26837930.8871,6.8,137,original,The Weinstein Company
12121,136911,23743607.0338,0.0,5.5,108,original,Dark Castle Entertainment
12122,72207,28492328.4406,51200477.7214,5.6,124,original,Dentsu
12124,81796,18994885.627,30585593.329,5.8,95,original,EuropaCorp
12125,50647,33241049.8473,22945759.1543,5.2,98,original,Apatow Productions
12126,65086,16145652.783,121311536.069,6.1,95,original,UK Film Council
12127,62214,37040026.9727,77395675.8143,6.5,87,original,Tim Burton Animation Company
12128,87428,66482099.6947,55140602.0429,5.6,116,original,Happy Madison Productions
12129,59961,80728263.9149,197619185.784,6.2,115,original,Dentsu
12130,82525,42738492.6609,44637981.2236,6.2,131,original,Relativity Media
12131,80389,33241049.8473,0.0,6.1,95,original,Airborne Productions
12132,116613,3543021.04158,5977843.41566,5.7,112,original,Exponential Films
12133,84199,0.0,0.0,7.1,95,original,Samuel Goldwyn Films
12134,87502,29442072.7219,153642388.037,6.4,138,original,Parkes/MacDonald Productions
12135,49527,39889259.8168,43898309.9301,6.2,102,original,Di Bonaventura Picture
12136,86838,14246164.2203,18446181.3157,6.6,110,original,CBS Films
12137,78698,37989771.2541,23476933.0858,6.5,107,original,Anonymous Content
12138,86467,8547698.53217,7885974.65133,5.1,102,rearrange,Redwave Films
12139,103620,5698465.68811,29519.0020087,5.8,89,original,Studio 37
12140,127517,9497442.81352,3255768.9842,6.7,115,original,Liddell Entertainment
12141,98548,15195908.5016,11809859.2954,6.6,114,original,Touchstone Pictures
12142,71668,4748721.40676,8066869.59536,4.2,83,original,Mark Canton Productions
12143,112336,0.0,22385986.5231,6.2,98,original,Ingenious Media
12144,61012,18994885.627,49674281.3997,5.1,94,original,Konami Corporation Ltd.
12145,64689,14246164.2203,36024242.2228,5.7,97,rearrange,1984 Private Defense Contractors
12146,77948,18994885.627,16016091.5174,4.8,93,original,Intrepid Pictures
12147,133121,0.0,0.0,6.2,100,original,Sony Pictures Entertainment
12148,60599,11396931.3762,33701729.0095,5.9,100,original,Artina Films
12149,68812,18994885.627,1870229.79063,6.4,105,original,Millennium Films
12150,77953,0.0,99635531.8331,5.5,85,original,Gary Sanchez Productions
